@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE Winner {H, D, A}
@data
0.5,0.61,0.67,1.12,1,0.67,0.75,0.67,0.75,1.04,0.33,0.33,0.67,0.92,1.54,1.67,0.33,2,1.58,2.17,D
0.25,0.77,0.83,1.21,2.33,2.33,1.25,1.08,1.25,1.12,2.33,2,1.67,1.08,1.88,1.29,1.67,0.67,1.92,1.58,H
2.37,1.47,1.12,1.42,0.33,1.67,1.58,1.33,1.12,1.42,1,1,1.67,1,1.5,1.12,3,0.33,1.17,0.75,H
0.25,2.39,0.83,0.96,0.67,0.67,0.75,0.75,1.12,1.29,1.67,1,1.25,1.33,1.88,1.75,2,1.33,2.08,2.33,D
5.74,4.57,1.61,1.48,1,2,1.82,1.18,2,1.74,2,3,2.73,1.64,1.17,1.22,1.67,0.67,1.45,1.64,D
2.95,1.05,1.65,1.48,1.67,0.33,1.82,1,1.52,1.43,0.67,1.67,1.55,1.27,1.13,1.39,0.33,2.33,1.09,1.91,H
0.6,2.37,1.09,1.17,1.33,0.33,1.36,0.73,1.43,1.13,1,0.67,1.64,0.55,1.74,1.43,1.33,3,1.36,1.73,H
5.58,2.39,2.43,1,2.33,1.67,2.73,0.82,2.48,1.3,2.33,1,2.73,1.36,1.3,1.74,0.67,0.67,1.27,2.36,H
0.61,4.63,1.13,1.78,0.33,1.67,1.64,1.73,1.04,1.74,0.33,1.33,1.18,2,1.7,1.22,2.33,0.67,1.18,1.45,D
0.25,5.97,0.83,1.96,2,2.33,1.27,2.09,1.22,2.04,2,2.67,1.64,1.91,1.87,0.96,2,1,1.91,1,D
0.72,1.4,0.87,0.91,0.67,0.33,0.91,0.45,0.83,1.22,1.33,0.67,0.73,1.27,1.91,1.78,1.67,1.33,1.45,2.27,A
0.5,6.4,0.65,2.22,1.67,3,0.73,2,0.78,1.96,0.67,2.33,0.73,1.64,1.61,0.83,0.33,0,1.73,0.91,D
1.52,0.25,1.26,0.83,0,0.33,1.82,0.91,0.96,1.09,0.33,1,1.27,0.91,1.17,1.87,3.33,2.67,1,1.64,D
0.77,1.47,1.22,1.43,2,1.67,1.36,1.36,1.17,1.48,2,1.67,1.27,1.09,1.35,1.17,1.67,1,1.09,0.82,D
5.74,2.37,1.55,1.23,0.33,1.33,1.7,0.8,1.86,1.14,0.67,1,2.5,0.5,1.18,1.27,1.67,1.67,1.5,1.4,H
2.39,2.95,1,1.68,1.67,1.33,1.18,1.55,1.36,1.59,1.33,1,1.36,1.64,1.82,1.18,1,1,1.27,1.27,D
5.97,5.74,1.91,1.62,1.33,1.33,1.73,1.55,2.05,1.9,2,2.67,2.18,1.36,0.95,1.14,1,2,0.91,0.82,H
4.63,5.58,1.82,2.5,2.33,3,1.91,2.27,1.77,2.55,1.67,2.67,1.55,2.36,1.23,1.32,0.67,0.33,1,1.36,D
4.57,0.61,1.41,1.18,2,0.33,1.64,0.73,1.59,1.09,2.33,1.33,1.55,1,1.27,1.55,0.67,2,0.91,1.91,H
6.4,0.6,2.18,1.14,3,1.33,2.36,0.91,1.95,1.5,3,1.33,2.27,1.36,0.86,1.73,1,1.33,0.82,2.09,H
1.4,0.25,0.95,0.73,0.33,2,1.45,0.18,1.23,1.18,1.33,1.67,1.18,0.73,1.77,1.91,3,1.67,1.27,1.91,A
1.47,1.52,1.36,1.32,1.67,0.33,1.36,0.82,1.41,0.95,1.33,1,1.73,0.64,1.18,1.09,1,3.33,1.55,1.18,H
1.05,0.72,1.5,0.86,0,0.33,2,0.82,1.41,0.77,1,0.67,1.55,0.82,1.36,1.91,2.33,2,0.82,2.36,D
2.37,0.5,1.24,0.64,1,1.33,1.64,0.55,1.14,0.77,0.67,0.33,1.73,0.82,1.29,1.64,1.67,1,1.18,1.55,D
0.25,0.77,0.86,1.14,1.33,1,0.82,0.91,1.05,1.09,1.33,1.33,1.18,0.91,1.82,1.32,1.67,1.67,2,1.55,A
5.97,2.39,1.95,1,2,1.67,1.8,0.8,2.05,1.33,2,1.67,2.2,1.3,0.9,1.81,0.67,1.33,0.8,2.4,D
5.74,6.4,1.7,2.14,2.33,2,1.89,1.9,2,1.95,3,2.33,2.78,1.6,1.1,0.9,1.33,1.33,1.44,1,A
5.58,4.57,2.48,1.48,3,2,2.7,1.3,2.57,1.62,3.33,2.33,2.8,1.7,1.33,1.24,1,1,1.3,1.6,H
0.72,2.39,0.90,0.9,0.33,1,1,0.56,0.81,1.35,0.67,1.67,0.8,1.33,1.95,1.9,3,1.67,1.5,2.67,A
2.95,1.47,1.71,1.38,2,1.67,1.9,1.4,1.67,1.48,1.67,1.33,1.7,1.2,1.24,1.24,1.33,1,1.2,0.9,D
0.6,0.25,1.14,0.86,1.33,1,1.4,0.9,1.52,1.05,1.33,1.33,1.7,0.9,1.76,1.86,1.33,2,1.4,1.7,D
0.61,1.4,1.19,0.95,0,0,1.7,0.4,1.14,1.29,1.33,2.33,1.3,1.4,1.62,1.86,2.33,4.33,1.3,2.5,D
0.5,4.63,0.62,1.86,1,3,0.7,1.8,0.81,1.86,0.67,3,0.8,2.2,1.71,1.29,1.67,0.67,1.9,1.6,D
0.25,1.05,0.62,1.57,1.33,1,1.1,1.1,1.1,1.38,0.67,1,1.5,1.2,1.9,1.29,1,1.67,1.9,1.8,H
1.52,5.97,1.38,1.9,1.33,2,2,2,1,1.95,2,1,1.4,1.7,0.95,0.95,2.33,0.67,0.7,1.1,A
0.77,2.37,1.05,1.3,1,1,1.2,0.89,1,1.2,0.67,1,1.1,0.56,1.38,1.2,1.67,1.33,1.2,1.22,H
5.97,0.5,2,0.5,3,0,2,0.3,2.05,0.8,3.67,0.33,2.44,0.8,0.95,1.8,0.33,2,0.78,1.7,A
4.57,0.77,1.4,1.1,2,2,1.5,1,1.55,1.05,2.67,1,1.4,1,1.3,1.3,1,0.67,1,1.4,H
1.4,2.95,1,1.65,1,2,1.6,1.4,1.3,1.65,2.33,1.67,1.2,1.6,1.85,1.25,3.67,1.33,1.2,1.3,A
6.4,1.52,2.1,1.45,2,1.67,2.3,0.9,1.9,1.05,1.67,2,2.2,0.7,0.95,0.85,1.33,1.33,0.9,1,H
2.39,5.74,0.89,1.74,0.67,3,1.2,1.6,1.37,2.05,1.33,4.33,1.4,1.4,1.95,1.11,1.67,1.67,1.3,0.8,D
1.47,0.72,1.4,0.9,1.67,0,1.4,0.8,1.45,0.75,1,0,1.7,0.7,1.2,1.95,0.67,5,1.5,2.4,D
4.63,0.25,1.8,0.65,2.33,1.33,1.8,0.2,1.8,1.1,2,0.33,1.4,0.7,1.3,1.85,0.33,0.33,1,1.8,H
1.05,0.6,1.65,1.05,2,0.33,2.2,0.7,1.4,1.5,1.33,0.67,1.6,1.3,1.25,1.8,1.33,2.33,0.7,2.2,A
2.37,0.61,1.21,1.25,0.33,0,1.5,0.8,1.16,1.15,0.33,1.33,1.7,1,1.21,1.6,1,2.33,1.2,1.9,H
0.25,5.58,0.9,2.45,1,2.33,0.9,2.2,1.1,2.5,1.33,2.33,1.3,2.2,1.75,1.4,1,1.33,1.8,1.5,A
2.95,5.97,1.74,1.94,2.33,3,2.11,1.89,1.68,2.06,1.67,4,1.78,1.67,1.21,0.94,1,0.33,1.11,1.11,A
0.5,4.57,0.53,1.32,1,1,0.78,1.11,0.84,1.47,1,2,0.89,1.56,1.74,1.37,1.33,2,1.78,1.78,A
5.74,1.4,1.67,1.05,3,1,1.75,0.44,1.78,1.21,2.67,1.67,2.25,1.22,1,1.58,0.67,2.33,1.25,2,H
0.72,0.25,0.95,0.79,1,0,1.11,0.67,0.79,1,1,0.67,0.89,0.67,1.89,1.84,4.33,1.67,1.33,1.89,A
0.6,1.47,1.11,1.32,0.33,0.67,1.56,1.22,1.53,1.42,0.67,0.33,1.78,1.11,1.79,1.21,2.33,0.67,1.33,0.89,A
5.58,1.05,2.42,1.74,2.33,2.33,2.67,1.22,2.53,1.47,2.67,1.33,2.89,1.33,1.47,1.21,1.67,0.67,1.44,1.78,H
0.61,6.4,1.32,2.05,1,2,1.89,1.78,1.05,1.79,1,1.33,1.11,1.33,1.47,0.84,1.33,0.67,1,0.78,A
0.25,2.37,0.53,1.28,0.33,0.33,0.89,1,1.11,1.22,0.67,1,1.56,0.62,1.95,1.22,2,1.67,2.11,1.25,H
1.52,2.39,1.47,0.89,1.67,1.33,2.11,0.5,0.95,1.28,1.33,0.67,1.22,1.12,0.74,1.89,0.67,0.67,0.44,2.62,D
0.77,4.63,1.16,1.74,2,2.33,1.33,1.67,1.05,1.79,1,1.67,1.11,2.22,1.26,1.32,1,0,1.11,1.67,A
0.72,4.63,1,1.67,1.33,1.33,1.25,1.5,0.83,1.67,1,0.67,1,2,1.78,1.39,3,0.67,1,1.88,A
2.95,0.25,1.67,0.83,2.33,0.33,2,0.75,1.67,1,1.67,1,1.75,0.62,1.22,1.83,1,1.67,1.12,1.88,H
0.6,2.39,1.11,0.88,1,1,1.62,0.43,1.56,1.29,1,0.33,1.88,1.14,1.83,1.94,2.33,0.67,1.38,2.86,D
5.58,1.4,2.39,1.11,2.33,1,2.62,0.5,2.44,1.11,2.33,1,2.75,1,1.39,1.44,1.33,1.67,1.25,1.75,H
0.61,5.97,1.39,1.88,2,2,2.12,1.75,1.11,2.12,2.33,4,1.25,1.75,1.5,1,2,1.33,1,1.25,A
0.5,1.05,0.56,1.67,1.33,1.33,0.88,1,0.83,1.44,1.33,0.67,0.88,1.25,1.72,1.22,1.33,1,1.75,1.88,A
0.25,1.47,0.5,1.33,0,0.33,0.88,1.25,1.17,1.5,0.67,1.33,1.75,1.25,2.06,1.28,3,2,2.38,1,D
1.52,4.57,1.39,1.39,1,2,2,1.25,0.83,1.5,0.33,2.67,1,1.62,0.72,1.28,0.33,1.67,0.38,1.62,H
0.77,6.4,1.06,2.17,2,2,1.12,2,1.06,1.89,1.67,2,1.12,1.5,1.33,0.83,1,1.33,1.25,0.75,H
5.97,0.72,1.81,1.06,1.33,1.67,1.88,0.89,1.75,0.88,1.33,1.33,1.75,0.78,1.06,1.41,1.33,0.67,0.88,1.78,H
1.47,5.58,1.35,2.47,1,3,1.44,2.33,1.53,2.53,1.67,3.33,1.78,2.33,1.29,1.41,1.67,2,1.56,1.56,D
4.57,0.6,1.29,1.18,2,1,1.33,0.78,1.35,1.65,1.67,1,1.11,1.44,1.35,1.71,1.67,2,1.11,2,H
6.4,0.25,2.12,0.53,1.33,0,2.22,0.22,1.94,1.24,2,0.67,2.33,0.78,0.88,2.12,1.67,3,1,1.89,H
1.4,0.5,1,0.59,1,1.67,1.44,0.33,1.12,0.88,1.67,1.67,1.22,0.89,1.53,1.76,1.67,1.33,1.33,1.78,H
2.39,0.77,0.94,0.94,1.33,1,1.33,0.78,1.38,1.06,0.67,1.67,1.56,1,2,1.41,0.67,2,1.33,1.56,A
4.63,1.52,1.71,1.41,2,1.67,1.89,0.89,1.76,0.88,1.67,0.67,1.56,0.78,1.47,0.76,0.67,0.33,1.11,1.11,D
1.05,0.61,1.59,1.47,0.33,3,2.11,0.89,1.41,1.12,0,2.67,1.56,1,1.24,1.47,1,1.67,0.67,1.89,H
2.37,2.95,1.35,1.59,1.33,1.67,1.67,1.22,1.24,1.65,1.67,1.33,1.78,1.56,1.18,1.24,1.33,1,1.11,1.33,A
0.25,5.74,0.88,1.59,0.33,2,1,1.44,1.06,1.82,1,2.33,1.44,1.44,1.88,1.06,2.33,1.33,1.89,0.89,A
0.25,5.74,0.56,1.5,0,1.33,1,1.25,1.19,1.62,1,1,1.71,1,1.94,1,2.67,1,2,0.75,A
4.63,1.47,1.62,1.44,2,2,1.75,1.43,1.81,1.62,2,2.67,1.62,1.43,1.56,1.31,1,1.67,1.25,1,H
1.05,2.37,1.62,1.38,0,1,2.25,1,1.5,1.31,0.33,1.67,1.75,0.71,1.31,1.25,2,1.67,0.75,1.43,D
4.57,0.72,1.38,0.94,2,1.67,1.5,0.62,1.38,0.75,1.67,0.67,1.12,0.5,1.25,1.44,1.33,0.33,0.88,1.88,A
5.58,0.77,2.44,1,3,1,2.57,0.88,2.5,1.06,2.67,1.67,2.71,1,1.44,1.31,1.67,1.67,1.29,1.38,H
1.4,6.4,1.06,2.06,1,1.33,1.62,1.86,1.12,1.88,1.67,1.67,1.25,1.29,1.44,0.88,1.33,1.33,1.12,0.71,A
0.61,0.25,1.38,0.94,2.33,0.33,2,0.86,1.06,1.06,2.33,0.67,1.14,0.57,1.5,1.88,1.67,2.33,1,1.86,H
0.5,0.6,0.44,1.25,1,1.33,0.57,0.88,0.81,1.69,1,0.67,0.71,1.5,1.81,1.69,1,1.33,1.86,2,H
1.52,2.95,1.44,1.62,2.33,1.67,2.14,1.25,0.88,1.69,1,1.33,1,1.62,0.75,1.25,0.33,1,0.29,1.38,D
0.77,0.25,0.87,0.6,0.33,0,0.86,0.25,0.93,1.27,0.67,1,0.86,0.88,1.4,1.87,1.67,2,1.43,1.75,H
0.6,1.4,1.13,1.13,0.33,1,1.43,0.57,1.67,1.13,0,1.33,1.86,1,1.73,1.4,1.33,1.33,1.43,1.71,H
2.95,4.63,1.53,1.73,1,3,1.86,1.71,1.67,1.87,1,2.67,1.71,2.14,1.27,1.53,1,0.67,1.14,1.86,H
6.4,5.58,2.2,2.4,1.67,3,2.5,2.25,1.87,2.47,1,2.67,2.38,2.25,0.73,1.4,0.33,1.33,0.75,1.5,A
2.37,4.57,1.47,1.27,1,1.33,1.88,1,1.27,1.27,1.33,0.67,1.75,1.43,1.13,1.2,1.67,0.67,0.88,1.57,A
5.74,1.05,1.4,1.73,0.67,1,1.57,1.14,1.6,1.6,0.33,1.67,2.29,1.43,1.07,1.27,1,2,1.43,1.86,H
0.72,1.52,0.93,1.47,1.67,3,1.29,0.88,0.8,0.93,0.67,1.33,1.14,0.88,1.53,0.8,0.33,0.33,1.14,1.25,D
2.39,0.25,0.8,0.64,1.33,0,1.12,0.29,1.4,1.36,1,1.67,1.62,1,2.13,1.93,0.67,2.67,1.5,1.86,H
0.77,5.97,0.93,1.73,0.33,0.67,1,1.57,0.93,1.67,1,0.33,0.83,1.57,1.29,1.07,2,1,1.17,1.29,A
1.47,0.61,1.53,1.27,2.33,1.67,1.62,0.62,1.53,0.87,1.67,1.33,1.62,0.62,1.13,1.4,0.33,1,1.25,1.75,A
0.25,0.5,0.93,0.4,1,0.67,1,0.25,1,0.73,1,0.67,1.38,0.75,1.87,1.8,2.33,1.33,1.88,1.75,D
1.4,0.25,1,1,0,1,1.43,1,1,1.07,0.67,1,1,0.67,1.5,1.79,2,2.33,1.29,1.67,H
0.61,0.77,1.14,1,1.67,1.33,1.83,1,0.79,0.92,1,1.67,1,1,1.43,1.23,0.67,1.67,1,1.29,H
5.74,1.47,1.5,1.43,1.67,2.33,1.83,1.17,1.71,1.5,2,1.67,2.67,1.33,1,1.21,1,0.67,1.33,1.17,A
0.6,4.63,1.21,1.64,0.33,2,1.67,1.5,1.79,1.79,0.33,2.33,2.17,2,1.64,1.64,1.33,2.33,1.17,2.17,A
4.57,2.39,1.14,0.86,1.33,2.33,1.29,0.5,1.29,1.5,1.33,2,1.14,1.33,1.29,2.21,0.67,0.67,1,3.17,H
6.4,2.95,2.29,1.57,2.33,0.67,2.71,1.29,1.93,1.71,2.33,1,2.57,1.71,0.71,1.29,0,1.33,0.71,1.43,D
0.5,0.72,0.36,0.93,0.33,1.33,0.5,0.57,0.71,0.79,0.67,0.33,0.67,0.43,1.86,1.57,2,1.67,2,2,D
0.25,5.58,0.69,2.36,1,2,1.17,2.14,1.23,2.36,1.33,1.33,1.5,2,1.77,1.29,1.67,0.67,1.67,1.29,A
1.05,1.52,1.86,1.36,2,2.33,2.57,0.57,1.71,0.93,2.33,1.33,2,0.86,1.29,0.86,2,0.67,0.71,1.43,A
2.37,5.97,1.36,1.86,0.33,0.67,1.71,1.83,1.14,1.71,0.67,0.33,1.57,1.67,1.14,0.93,1.67,0.67,0.86,1,H
5.97,0.6,1.92,1.23,0.67,0.33,2,0.86,1.85,1.92,0.67,1.33,2,1.71,1,1.77,1,2.33,1,2.29,D
2.95,5.74,1.62,1.54,1.33,1.67,2,1.29,1.77,1.77,1.33,2.67,1.83,1,1.31,1,1.33,1.67,1.17,0.71,D
5.58,2.37,2.31,1.46,2,1.33,2.5,1.17,2.46,1.23,2,1,3,0.83,1.38,1.15,1.33,1.33,1.5,1.5,H
2.39,0.61,0.85,1.15,2.33,1.67,1.14,0.57,1.54,0.77,2,0.67,1.71,0.57,2.31,1.46,0.67,0.33,1.57,1.86,D
1.52,1.4,1.23,1.08,2.33,0,2,0.67,0.85,1,1,0.33,0.83,1,0.85,1.46,0.33,1.67,0.17,1.67,H
1.47,1.05,1.31,2,1.67,3,1.43,1.33,1.38,1.77,1,2.67,1.43,1.5,1.23,1.15,0.67,1.33,1.29,1.67,H
4.63,4.57,1.54,1.23,1,1.67,1.57,1.17,1.77,1.31,2,1.33,1.57,1.5,1.69,1.23,2.67,0.33,1.29,1.5,H
0.25,6.4,1.08,2.23,1,2.33,1.14,1.67,1.15,1.92,1.33,2.33,1.57,1.17,1.77,0.77,2.33,0.33,1.86,0.83,A
0.72,0.25,0.77,0.75,0.33,1.33,1,0.33,0.77,1.33,0.67,1.33,1.17,1.17,1.69,1.83,2.67,1.33,1.33,2,H
0.77,0.5,1,0.31,1,0,1,0.14,1,0.77,2,0.67,1,0.86,1.33,2,2.33,2.33,1.4,2,D
5.97,6.4,2,2.33,0.67,2.33,2.17,1.8,2,2.08,1,2.33,2.33,1.4,1.08,0.83,1.33,0.33,1.17,1,D
2.39,1.4,0.67,1.17,1.33,0.33,0.83,0.8,1.5,1.08,1.33,0.67,1.67,1.2,2.5,1.42,1.33,1.33,1.83,1.6,H
1.47,4.57,1.33,1.25,1.67,1.67,1.5,1.2,1.5,1.42,1.33,1.67,1.67,1.8,1.33,1.33,1,0.67,1.5,1.8,D
4.63,2.37,1.42,1.58,0,1.67,1.33,1.4,1.67,1.25,1,0.67,1.33,0.8,1.75,1,2.67,0.33,1.33,1.2,H
0.72,5.74,0.75,1.58,1,1.33,1,1.33,0.83,1.92,1,3,1.4,1.17,1.83,1.08,2.67,2.33,1.6,0.83,D
2.95,0.61,1.67,1.17,1.33,2.33,2.2,0.5,1.83,0.75,1.67,0.67,2,0.5,1.33,1.5,1.67,0,1.2,2,D
5.58,0.5,2.25,0.33,2,0.33,2.4,0.17,2.42,0.75,1.67,0.67,3,0.83,1.42,1.92,1.33,1.67,1.6,1.83,H
1.52,0.6,1.08,1.33,1.33,0.67,1.8,1,0.83,2.08,0.67,2,0.8,2,0.92,1.83,0.67,2.67,0.2,2.5,H
0.77,1.05,1.09,1.92,1,3,1.25,1,0.91,1.58,1.33,2,0.75,1,1.09,1.08,1.33,0.67,0.75,1.6,A
0.25,0.25,0.92,0.82,1,1.67,0.83,0.4,1,1.27,0.67,1,1.33,1,1.75,1.73,1.67,0.67,1.83,1.8,H
2.37,1.52,1.64,1.09,1.33,1.33,1.83,0.5,1.27,0.82,0.67,0.33,1.67,0.83,1,0.91,0.67,0.33,0.83,1.5,D
0.6,0.77,1.45,0.9,1,0.33,2,0.67,2.18,0.7,2.67,0.33,2.4,0.67,1.73,1.1,2.67,1,0.8,1.33,A
5.74,4.63,1.45,1.55,1.33,1,1.6,1.8,1.64,1.64,1.67,1,2.2,2,1,1.45,1.67,1.33,1.2,1.6,H
4.57,0.25,1.09,1,1,2,1,1.2,1.27,1.09,1.33,1.33,0.83,0.8,1.45,1.64,1.33,1,1.17,1.4,H
6.4,0.72,2.27,0.82,2.33,1.33,2.67,0.67,1.82,0.91,1,1.33,2.17,0.5,0.91,1.55,0.33,1.33,0.83,1.5,H
1.4,1.47,1.27,1.18,1.33,0.67,1.67,0.8,1.09,1.45,1,0.67,1,1.2,1.36,1.36,1,1,1.17,1.2,A
0.61,5.58,1,2.45,1.67,3,1.6,2.5,0.73,2.64,0.67,2.67,1,2.33,1.64,1.45,0.33,1.67,1.2,1.33,H
0.5,2.39,0.36,0.45,0.33,0.33,0.6,0,0.73,1.36,0.33,0.67,0.6,1,1.82,2.64,1,1.67,1.8,3.6,A
0.25,2.95,0.6,1.82,1,1.67,0.8,1.5,1.2,1.91,1.33,2,1.4,1.83,1.8,1.27,1.33,1.67,1.8,1.33,H
1.05,5.97,1.82,2.18,2,0.67,2.5,2.2,1.55,2.09,1.67,1.33,2,1.8,1.09,1,1,1.67,0.67,0.8,H
5.97,4.57,2.3,1.1,1.33,1.67,2.4,1.25,2.2,1.3,2.33,1.33,2.6,2,1,1.5,2,1,1.2,2,D
6.4,4.63,2.2,1.7,2.33,1,2.6,2.25,1.8,1.7,1,1.33,2.2,2.25,0.9,1.4,0.33,2,0.8,1.5,H
1.4,2.37,1.4,1.5,1.67,1.33,2,1,1.2,1.3,1.33,1.67,1.2,0.75,1.4,1.1,1,1,1.2,1.5,A
5.74,0.6,1.5,1.5,1,1.67,1.75,1,1.5,2.1,0.67,2,2,1.8,0.8,1.6,1,1.67,0.75,2.4,D
0.72,5.58,0.9,2.4,1.33,3,1.25,2.4,0.8,2.6,0.67,3,1.25,2.2,1.4,1.4,0.67,1.67,1.25,1.2,A
2.95,0.77,1.7,1,1,0.67,2,0.8,1.9,0.67,1.67,0.33,2,0.6,1.3,1,1.67,0.67,1.25,1.2,H
0.25,0.61,0.56,1,0.67,2.33,0.75,0.4,1.33,0.8,1.33,1,1.75,0.6,2,1.8,1.67,0.33,2.25,2.4,D
2.39,1.47,0.4,1.2,0,1.33,0.8,0.75,1.4,1.5,0.67,1,1.8,1.25,2.8,1.4,2.67,1,2,1.25,D
1.52,0.5,0.9,0.4,0.33,0.67,1.5,0.2,0.8,0.8,0.67,0.67,0.75,1,1,1.9,1.67,1,0.25,2,H
0.25,1.05,1.1,1.7,2,1,1,0.5,1.1,1.5,1.33,1.33,1.4,0.75,1.6,1.1,1,1.33,1.8,1.75,A
1.05,2.39,1.56,0.44,1,0.33,2.4,0,1.44,1.56,1.67,1.33,2,1.25,1.22,2.89,2,2.67,0.8,4,H
4.57,1.4,1.11,1.44,1.67,1.33,1,0.75,1.33,1.22,1,1,0.8,1.25,1.56,1.44,0.67,1.67,1.2,1.75,D
0.5,0.25,0.33,0.5,0.33,0.67,0.5,0.25,0.78,1.38,1,1.67,0.5,1,2,2.12,1.67,2,2,2,D
0.6,2.95,1.56,1.78,1.67,1,2.25,1.6,2.11,1.89,2,1.67,2.5,1.8,1.56,1.22,1.67,1.67,0.5,1.2,D
5.58,5.74,2.33,1.67,3,2,2.25,1.6,2.67,1.56,3.33,1.33,3.25,1.2,1.44,0.67,1.33,0.67,1.75,0.6,H
0.61,1.52,0.78,1,1.33,0.67,1.25,0.6,0.78,0.89,1,0.67,1,1,2,1,1.67,1.33,1.5,1.6,H
0.77,0.72,1.12,0.67,0.67,0.33,1.67,0.2,0.75,0.78,0.33,0.33,1,0.4,1,1.56,1.33,1.33,0.67,1.8,A
1.47,5.97,1.22,2.44,1.33,2,1.6,2.5,1.56,2.33,1.33,3.33,1.8,2,1.44,1,1.33,2,1.6,0.75,D
4.63,0.25,1.89,0.89,2,1.33,1.6,0.75,1.89,1.11,2,1.67,1.6,0.75,1.44,1.78,1.67,1.67,1.4,1.75,A
2.37,6.4,1.56,2.33,1,3,2,2,1.44,2,2,2,2,1.75,1.22,1,2,0.33,1,1.25,D
5.97,5.58,2.75,2.25,3,2,3,2.25,2.38,2.62,3.33,3,2.75,2,0.75,1.38,1.33,1.67,0.75,1,A
2.95,4.57,1.88,1.12,1.67,2.33,2.33,1.33,1.88,1.25,2,2,2,2,1.12,1.5,1.33,0.67,1,2,D
1.4,1.05,1.25,1.75,0.67,1.33,1.75,0.67,1.12,1.5,1,1.67,1,0.67,1.5,1.12,2,1.67,1.25,1.67,H
2.39,4.63,0.5,1.75,0.33,2,1,2,1.62,1.88,1.33,2.33,2,2.33,3,1.5,3,2,2,1.67,A
5.74,0.5,1.5,0.38,1,0.33,1.33,0.25,1.62,0.88,1.33,1.33,2.33,1.25,0.75,2.12,1.33,2,1,2.25,H
0.72,0.61,0.62,0.75,0.33,1,1.33,0.25,0.75,0.75,0.33,1.33,1.33,0.5,1.62,2.12,1.33,3,1.33,2.75,D
6.4,1.47,2.25,1.38,3,1.33,2.5,1,2.12,1.75,2.33,1.33,2.5,1.67,1.12,1.5,0.67,1.67,1,1.33,H
0.25,0.6,0.43,1.62,0.67,1.33,0.67,1,1.14,2,1.33,1.33,1.33,1.5,2,1.38,1.67,1.33,2,2.25,D
1.52,0.77,1,1.14,1.33,1.33,1.67,0.75,1,0.86,1.33,0.67,1,0.75,1.12,1.14,1.33,1.33,0.33,1.5,D
0.25,2.37,0.62,1.75,0.33,2,0.5,1.33,1,1.5,1,2.33,1.25,0.67,1.88,1.12,1.67,1.67,2,1.33,H
0.5,2.95,0.29,2,0,2.33,0.33,1.75,0.86,2,1.33,2.67,0.33,2,2.29,1.14,2.33,1,2.33,1.25,D
0.77,1.4,1.17,1.29,1.33,1.33,2,0.67,0.83,1.14,0.67,1,1,1.33,1.17,1.57,1.33,1.67,0.5,2,D
0.6,0.72,1.43,0.71,1.33,0.33,2,0.25,2.14,0.86,1.67,0.67,3,0.5,1.57,1.71,1.67,2.33,0.67,2,H
4.57,0.25,0.86,0.5,1.33,0.67,0.5,0.33,1.29,1.33,2,1.33,0.75,1.33,1.71,2.17,1.33,1.67,1.5,2.33,H
5.58,1.52,2.14,1.14,2,1.33,2,0.75,2.43,0.86,2.33,0.67,3,0.75,1.29,0.71,1.33,0.33,1.67,1,H
0.61,5.74,0.43,1.71,0,1.33,0.67,2,0.71,1.86,1,1.67,1,1.5,2.43,0.71,3.33,1.33,2,0.5,H
1.47,0.25,1.14,0.71,0.33,0.33,1.25,1,1.71,1,0.67,1,1.75,0.67,1.57,1.86,2.33,1.67,1.75,1.67,H
4.63,5.97,2,2.71,3,3,2,2.33,1.86,2.14,2.33,2.33,1.5,1.33,1.14,0.57,1,0.67,0.75,0.33,A
1.05,6.4,2,2.14,2.33,2.33,3,1.67,1.57,2.14,1.67,2,2.25,1.67,1,1.14,1,0.67,0.5,1.33,A
2.37,2.39,1.57,0.57,1.33,1.33,1.75,0,1.14,1.71,1.33,2.33,1.5,1.33,1.14,2.86,1.67,2,1,4,H
4.57,1.52,0.83,1.17,1.33,1.33,0.33,0.67,1.5,1,2.33,1,1,1,2,0.83,1.67,0.67,2,1.33,D
1.4,5.58,1.5,2,1.67,2,2.33,2,1.33,2.33,1.67,2.67,1.33,1.67,1.33,1.5,1.33,1.33,0.67,1.33,A
2.39,0.6,0.5,1.5,1,2,1,1,1.67,2.17,2,2,2,1.33,3,1.5,3.33,1,2,2.33,D
