HomeValue,HomeNormValue,AwayValue,AwayNormValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsExpected,AwayGoalsExpected,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeGoalsExpectedConc,AwayGoalsExpectedConc,HomeGoalsExpectedVsTeam,AwayGoalsExpectedVsTeam,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomeTotalShotsVsTeam,AwayTotalShotsVsTeam,HomeShotsTargetVsTeam,AwayShotsTargetVsTeam,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,HomeTrend,AwayTrend,HomeWeightedPoints,AwayWeightedPoints,ChanceCreationHome,ChanceCreationAway,ShotsAccuracyHome,ShotsAccuracyAway,ScoringRateHome,ScoringRateAway,KeeperStrengthHome,KeeperStrengthAway,Round,HomeTeamOdds,DrawOdds,AwayTeamOdds,isHomeFavorite,isAwayFavorite,HomeWon,AwayWon,Favorite,Winner,FavoriteWins,Over2.5
0.0333,3.33,0.1006,10.06,0.21,0.19,0.2,0.2,0.21,0.14,0.21,0.21,0.17,0.23,0.2,0.1,0.19,0.18,0.14,0.11,0.13,0.13,0.16,0.1,0.14,0.11,0.15,0.16,0.1,0.12,0.05,0.06,0.09,0.07,0.04,0.03,0.09,0.1,0.04,0.05,0.42,0.57,0.43,0.34,-0.01,0.01,0.0562,0.0499,0.041,0.049,0.022,0.021,0.023,0.027,0.067,0.064,0.18,4.01,3.81,1.89,0,1,0,0,A,D,0,0
0.0266,2.66,0.0559,5.59,0.11,0.19,0.13,0.2,0.14,0.1,0.1,0.19,0.2,0.23,0.12,0.11,0.14,0.18,0.12,0.13,0.13,0.1,0.11,0.17,0.12,0.13,0.14,0.15,0.12,0.16,0.04,0.06,0.13,0.11,0.05,0.04,0.11,0.14,0.04,0.05,0.52,0.62,0.35,0.37,0,-0.01,0.0248,0.0501,0.044,0.04,0.031,0.025,0.038,0.033,0.108,0.088,0.15,4.11,3.71,1.89,0,1,0,0,A,D,0,0
0.0164,1.64,0.0559,5.59,0.12,0.19,0.23,0.07,0.12,0.18,0.12,0.15,0.2,0,0.13,0.18,0.15,0.11,0.16,0.09,0.07,0.03,0.14,0.12,0.12,0.08,0.12,0.12,0.08,0.11,0.04,0.06,0.09,0.09,0.04,0.04,0.09,0.1,0.04,0.05,0.52,0.59,0.3,0.45,0.01,0,0.038,0.0626,0.061,0.053,0.023,0.02,0.031,0.037,0.054,0.094,0.24,4.29,3.59,1.89,0,1,0,1,A,A,1,0
0.0082,0.82,0.0874,8.74,0.16,0.18,0.3,0.13,0.16,0.17,0.1,0.17,0.2,0.17,0.09,0.18,0.13,0.17,0.09,0.1,0.1,0.2,0.08,0.11,0.09,0.14,0.13,0.13,0.1,0.16,0.03,0.06,0.15,0.1,0.04,0.03,0.1,0.15,0.03,0.05,0.44,0.56,0.33,0.37,0.05,0.01,0.0492,0.0506,0.044,0.035,0.029,0.028,0.035,0.033,0.17,0.099,0.33,4.4,3.48,1.89,0,1,0,1,A,A,1,1
0.0152,1.52,0.0855,8.55,0.13,0.19,0.2,0.17,0.14,0.12,0.11,0.17,0.1,0.13,0.12,0.12,0.11,0.14,0.12,0.1,0.07,0.07,0.12,0.13,0.1,0.1,0.11,0.12,0.13,0.14,0.03,0.05,0.12,0.1,0.04,0.04,0.12,0.13,0.04,0.04,0.5,0.62,0.45,0.3,0.02,0,0.0548,0.0598,0.038,0.045,0.038,0.028,0.031,0.028,0.1,0.099,0.19,4.32,3.46,1.9,0,1,0,0,A,D,0,0
0.0286,2.86,0.0855,8.55,0.16,0.19,0.13,0.2,0.19,0.14,0.15,0.17,0.13,0.17,0.16,0.13,0.15,0.15,0.12,0.1,0.1,0.07,0.08,0.12,0.1,0.09,0.12,0.13,0.13,0.14,0.04,0.05,0.16,0.1,0.05,0.04,0.11,0.15,0.04,0.05,0.45,0.62,0.26,0.3,-0.01,0.02,0.0429,0.0551,0.035,0.045,0.032,0.028,0.027,0.029,0.133,0.104,0.23,4.12,3.58,1.91,0,1,0,0,A,D,0,0
0.0072,0.72,0.0834,8.34,0.11,0.12,0,0.1,0.1,0.12,0.04,0.12,0,0.1,0.05,0.12,0.03,0.12,0.16,0.14,0.23,0.2,0.15,0.18,0.18,0.17,0.1,0.15,0.11,0.14,0.03,0.05,0.13,0.13,0.05,0.05,0.12,0.13,0.04,0.05,0.49,0.57,0.38,0.38,-0.05,-0.02,0.0393,0.0271,0.045,0.041,0.033,0.031,0.075,0.037,0.082,0.089,0.09,4.2,3.49,1.91,0,1,0,1,A,A,1,1
0.0152,1.52,0.0874,8.74,0.12,0.1,0.13,0.1,0.08,0.08,0.08,0.14,0.03,0.13,0.08,0.14,0.06,0.14,0.11,0.2,0.07,0.17,0.14,0.24,0.11,0.2,0.13,0.12,0.09,0.1,0.03,0.05,0.1,0.09,0.05,0.05,0.09,0.1,0.04,0.05,0.5,0.57,0.36,0.34,0,-0.02,0.0232,0.023,0.058,0.058,0.025,0.021,0.041,0.032,0.093,0.046,0.11,4.26,3.53,1.91,0,1,1,0,A,H,0,0
0.0105,1.05,0.0899,8.99,0.11,0.18,0.1,0.1,0.12,0.17,0.1,0.15,0.17,0.13,0.12,0.13,0.13,0.14,0.14,0.11,0.23,0.2,0.15,0.13,0.18,0.15,0.14,0.16,0.11,0.16,0.03,0.05,0.14,0.11,0.05,0.04,0.11,0.15,0.03,0.05,0.44,0.56,0.35,0.33,0.01,0.01,0.0269,0.052,0.04,0.036,0.032,0.031,0.034,0.035,0.104,0.096,0.325,4.27,3.49,1.91,0,1,0,0,A,D,0,0
0.0435,4.35,0.0559,5.59,0.13,0.23,0.03,0.3,0.19,0.24,0.13,0.24,0.1,0.37,0.14,0.26,0.12,0.29,0.13,0.1,0.17,0.1,0.07,0.07,0.12,0.09,0.11,0.2,0.13,0.15,0.05,0.05,0.12,0.11,0.04,0.04,0.12,0.13,0.05,0.05,0.52,0.59,0.27,0.54,-0.01,0.03,0.0346,0.0597,0.04,0.04,0.026,0.028,0.04,0.022,0.092,0.114,0.15,4.07,3.71,1.92,0,1,1,0,A,H,0,1
0.0061,0.61,0.0559,5.59,0.11,0.16,0.23,0.1,0.15,0.09,0.09,0.18,0.27,0.17,0.14,0.11,0.17,0.15,0.13,0.14,0.1,0.17,0.14,0.16,0.12,0.15,0.16,0.14,0.1,0.16,0.03,0.06,0.14,0.11,0.05,0.04,0.11,0.15,0.04,0.06,0.44,0.62,0.38,0.37,0.01,-0.02,0.0215,0.0467,0.044,0.04,0.032,0.025,0.033,0.035,0.108,0.08,0.28,4.09,3.61,1.92,0,1,1,0,A,H,0,1
0.0333,3.33,0.0855,8.55,0.14,0.23,0.2,0.2,0.14,0.19,0.15,0.22,0.23,0.13,0.12,0.19,0.17,0.18,0.14,0.07,0.2,0.1,0.13,0.1,0.16,0.09,0.13,0.17,0.11,0.13,0.04,0.05,0.13,0.11,0.04,0.04,0.11,0.13,0.04,0.04,0.48,0.55,0.27,0.37,-0.01,0.02,0.0376,0.0683,0.042,0.041,0.028,0.029,0.027,0.022,0.089,0.171,0.18,4.1,3.6,1.92,0,1,0,0,A,D,0,1
0.0077,0.77,0.0834,8.34,0.05,0.08,0.07,0.1,0.05,0.05,0.15,0.08,0.13,0.1,0.1,0.05,0.13,0.08,0.25,0.1,0.2,0.1,0.2,0.1,0.22,0.1,0.11,0.15,0.08,0.13,0.04,0.07,0.11,0.07,0.06,0.03,0.08,0.12,0.03,0.06,0.41,0.57,0.45,0.33,0,0,0.0055,0.023,0.048,0.045,0.023,0.019,0.025,0.089,0.045,0.074,0.04,4.2,3.54,1.92,0,1,0,1,A,A,1,0
0.0266,2.66,0.0874,8.74,0.18,0.25,0.2,0.3,0.21,0.2,0.17,0.22,0.2,0.2,0.23,0.2,0.2,0.21,0.08,0.07,0.07,0,0.07,0.11,0.07,0.06,0.13,0.14,0.13,0.15,0.04,0.06,0.1,0.11,0.03,0.03,0.12,0.12,0.04,0.04,0.54,0.55,0.27,0.36,0.02,0.03,0.0333,0.0814,0.04,0.037,0.03,0.026,0.026,0.025,0.127,0.151,0.18,4.26,3.43,1.92,0,1,0,0,A,D,0,0
0.007,0.7,0.0266,2.66,0.12,0.21,0.17,0.2,0.12,0.15,0.14,0.22,0.13,0.3,0.18,0.12,0.15,0.22,0.14,0.06,0.07,0.03,0.18,0.1,0.13,0.06,0.11,0.17,0.11,0.13,0.03,0.04,0.13,0.1,0.04,0.03,0.11,0.13,0.03,0.04,0.44,0.54,0.36,0.27,0,0.02,0.0319,0.0308,0.039,0.04,0.033,0.03,0.023,0.02,0.092,0.177,0.09,4.1,3.51,1.93,0,1,0,1,A,A,1,0
0.0164,1.64,0.0834,8.34,0.14,0.22,0.23,0.23,0.22,0.2,0.15,0.16,0.3,0.17,0.22,0.2,0.22,0.18,0.15,0.05,0.1,0.07,0.1,0.08,0.12,0.06,0.14,0.15,0.12,0.18,0.04,0.07,0.15,0.09,0.05,0.03,0.1,0.16,0.04,0.06,0.51,0.61,0.43,0.54,0.01,0,0.0276,0.0757,0.044,0.034,0.028,0.026,0.028,0.042,0.097,0.184,0.08,4.16,3.6,1.93,0,1,0,0,A,D,0,0
0.0286,2.86,0.0874,8.74,0.19,0.12,0.17,0.13,0.1,0.1,0.22,0.16,0.23,0.17,0.2,0.15,0.22,0.16,0.13,0.19,0.17,0.17,0.2,0.25,0.17,0.2,0.21,0.16,0.11,0.1,0.05,0.05,0.1,0.09,0.04,0.05,0.1,0.1,0.05,0.05,0.48,0.57,0.27,0.34,0.01,0.01,0.0967,0.0281,0.044,0.058,0.022,0.021,0.022,0.03,0.073,0.049,0.09,3.98,3.65,1.94,0,1,1,0,A,H,0,1
0.0105,1.05,0.0855,8.55,0.13,0.17,0.23,0.2,0.14,0.14,0.1,0.13,0.2,0.17,0.13,0.13,0.14,0.14,0.13,0.09,0.13,0.13,0.14,0.14,0.13,0.12,0.13,0.14,0.08,0.08,0.03,0.04,0.1,0.08,0.04,0.03,0.08,0.09,0.03,0.04,0.4,0.58,0.34,0.37,0,0.02,0.0342,0.0652,0.053,0.075,0.026,0.02,0.028,0.029,0.076,0.089,0.28,4.34,3.38,1.94,0,1,1,0,A,H,0,0
0.0286,2.86,0.0559,5.59,0.16,0.19,0.17,0.23,0.18,0.18,0.16,0.17,0.23,0.27,0.16,0.18,0.18,0.21,0.12,0.1,0.2,0.07,0.11,0.12,0.14,0.1,0.14,0.17,0.11,0.11,0.05,0.06,0.1,0.09,0.04,0.04,0.1,0.1,0.04,0.05,0.48,0.59,0.27,0.45,0,0.02,0.0758,0.0618,0.044,0.053,0.022,0.02,0.031,0.034,0.081,0.089,0.31,3.84,3.74,1.95,0,1,0,0,A,D,0,1
0.0215,2.15,0.0899,8.99,0.08,0.13,0.03,0.03,0.08,0.12,0.13,0.13,0.1,0.03,0.1,0.16,0.11,0.11,0.18,0.14,0.2,0.1,0.16,0.18,0.18,0.14,0.12,0.14,0.12,0.16,0.04,0.05,0.14,0.11,0.04,0.04,0.11,0.15,0.04,0.05,0.4,0.56,0.38,0.33,-0.02,-0.02,0.0242,0.0388,0.034,0.036,0.033,0.031,0.029,0.04,0.077,0.079,0.11,4.03,3.47,1.95,0,1,1,0,A,H,0,1
0.0147,1.47,0.0559,5.59,0.15,0.17,0.13,0.23,0.2,0.16,0.13,0.18,0.1,0.23,0.16,0.16,0.13,0.19,0.1,0.11,0.07,0.07,0.06,0.1,0.08,0.09,0.11,0.13,0.12,0.16,0.04,0.06,0.14,0.11,0.05,0.03,0.11,0.15,0.04,0.05,0.5,0.56,0.38,0.38,0,0.02,0.0481,0.0402,0.044,0.035,0.031,0.027,0.029,0.032,0.144,0.099,0.1,3.95,3.49,1.97,0,1,1,0,A,H,0,1
0.0147,1.47,0.0899,8.99,0.14,0.18,0.2,0.3,0.18,0.17,0.12,0.15,0.17,0.2,0.14,0.14,0.14,0.16,0.13,0.11,0.13,0.03,0.11,0.12,0.12,0.09,0.11,0.14,0.12,0.16,0.04,0.05,0.14,0.11,0.05,0.04,0.11,0.15,0.04,0.05,0.5,0.56,0.38,0.33,-0.01,0.04,0.0404,0.056,0.044,0.036,0.031,0.031,0.032,0.034,0.109,0.101,0.28,4.08,3.44,1.97,0,1,0,1,A,A,1,0
0.0435,4.35,0.0855,8.55,0.15,0.15,0.03,0.17,0.2,0.17,0.12,0.14,0.03,0.17,0.15,0.13,0.1,0.15,0.12,0.12,0.23,0.1,0.07,0.15,0.14,0.12,0.11,0.14,0.13,0.16,0.05,0.06,0.12,0.09,0.04,0.03,0.11,0.14,0.04,0.05,0.52,0.56,0.27,0.37,-0.01,0,0.0333,0.0378,0.04,0.036,0.026,0.028,0.041,0.04,0.102,0.082,0.13,4.11,3.53,1.97,0,1,0,0,A,D,0,0
0.0215,2.15,0.0855,8.55,0.15,0.2,0.1,0.13,0.12,0.18,0.12,0.15,0.1,0.1,0.12,0.16,0.11,0.14,0.11,0.08,0.13,0.1,0.14,0.14,0.13,0.11,0.11,0.13,0.09,0.08,0.04,0.04,0.1,0.08,0.05,0.03,0.09,0.09,0.04,0.04,0.46,0.58,0.27,0.37,-0.02,0,0.0383,0.0893,0.049,0.075,0.023,0.02,0.034,0.026,0.094,0.103,0.1,4.13,3.44,1.97,0,1,0,0,A,D,0,0
0.0286,2.86,0.0899,8.99,0.15,0.16,0.17,0.2,0.14,0.15,0.15,0.12,0.1,0.07,0.16,0.11,0.13,0.1,0.12,0.12,0.07,0.1,0.13,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.05,0.05,0.1,0.08,0.04,0.04,0.09,0.1,0.04,0.05,0.48,0.57,0.27,0.3,0.01,0.02,0.0731,0.0565,0.044,0.051,0.022,0.021,0.034,0.046,0.08,0.066,0.19,4.03,3.47,1.98,0,1,1,0,A,H,0,0
0.0082,0.82,0.0266,2.66,0.12,0.12,0.2,0,0.2,0.09,0.11,0.1,0.2,0.07,0.17,0.09,0.16,0.08,0.16,0.12,0.1,0.3,0.1,0.14,0.12,0.19,0.17,0.1,0.1,0.14,0.03,0.05,0.18,0.11,0.06,0.03,0.11,0.16,0.03,0.05,0.4,0.54,0.33,0.37,-0.01,-0.03,0.0353,0.0312,0.039,0.038,0.032,0.031,0.029,0.05,0.113,0.092,0.2,4.28,3.4,1.98,0,1,1,0,A,H,0,0
0.0333,3.33,0.0899,8.99,0.08,0.13,0.03,0.1,0.12,0.1,0.1,0.12,0.07,0.1,0.17,0.15,0.11,0.12,0.16,0.14,0.17,0.17,0.15,0.2,0.16,0.17,0.14,0.14,0.12,0.16,0.04,0.05,0.15,0.11,0.05,0.04,0.11,0.15,0.04,0.05,0.44,0.56,0.45,0.33,-0.01,0.01,0.0321,0.0364,0.037,0.036,0.033,0.031,0.035,0.041,0.09,0.078,0.13,3.9,3.47,1.99,0,1,0,1,A,A,1,1
0.0082,0.82,0.0435,4.35,0.05,0.11,0.03,0.13,0.05,0.12,0.05,0.2,0.1,0.17,0.05,0.15,0.07,0.17,0.16,0.2,0.3,0.1,0.15,0.12,0.2,0.14,0.1,0.19,0.12,0.13,0.03,0.04,0.16,0.13,0.05,0.03,0.12,0.14,0.03,0.05,0.43,0.55,0.45,0.27,-0.01,0.01,0.0185,0.029,0.037,0.043,0.035,0.028,0.067,0.022,0.097,0.066,0.08,3.94,3.43,1.99,0,1,0,1,A,A,1,1
0.0061,0.61,0.0899,8.99,0.1,0.14,0.1,0.03,0.15,0.14,0.11,0.11,0.07,0.1,0.12,0.1,0.1,0.1,0.17,0.13,0.2,0.2,0.1,0.12,0.16,0.15,0.12,0.13,0.08,0.11,0.03,0.05,0.1,0.08,0.05,0.04,0.08,0.11,0.03,0.05,0.46,0.57,0.27,0.3,-0.02,-0.01,0.0322,0.0513,0.054,0.051,0.024,0.021,0.032,0.047,0.058,0.06,0.22,4.06,3.42,1.99,0,1,0,1,A,A,1,1
0.0164,1.64,0.0559,5.59,0.1,0.18,0.17,0.17,0.11,0.12,0.1,0.18,0.23,0.2,0.13,0.12,0.15,0.17,0.16,0.13,0.2,0.17,0.16,0.14,0.17,0.15,0.15,0.17,0.12,0.16,0.04,0.06,0.14,0.11,0.05,0.04,0.12,0.15,0.04,0.05,0.48,0.62,0.38,0.37,0,0,0.0179,0.0505,0.039,0.04,0.029,0.025,0.042,0.035,0.093,0.088,0.22,3.73,3.61,2.01,0,1,1,0,A,H,0,1
0.0164,1.64,0.1006,10.06,0.12,0.17,0.2,0.13,0.13,0.14,0.12,0.17,0.2,0.13,0.13,0.09,0.15,0.13,0.16,0.11,0.2,0.03,0.15,0.1,0.17,0.08,0.12,0.15,0.08,0.12,0.04,0.06,0.09,0.07,0.04,0.03,0.08,0.1,0.04,0.05,0.52,0.57,0.3,0.34,-0.01,-0.01,0.0357,0.0389,0.061,0.049,0.023,0.021,0.03,0.032,0.054,0.066,0.305,3.85,3.53,2.01,0,1,0,1,A,A,1,1
0.0435,4.35,0.0855,8.55,0.12,0.2,0.23,0.2,0.16,0.14,0.12,0.18,0.1,0.23,0.15,0.12,0.12,0.18,0.13,0.09,0.03,0.13,0.11,0.11,0.09,0.11,0.12,0.13,0.13,0.14,0.04,0.05,0.13,0.1,0.03,0.04,0.11,0.14,0.04,0.04,0.55,0.62,0.27,0.3,0.01,-0.01,0.0264,0.0679,0.043,0.045,0.028,0.028,0.036,0.028,0.102,0.106,0.33,4.01,3.34,2.01,0,1,1,0,A,H,0,1
0.0286,2.86,0.0559,5.59,0.17,0.17,0.13,0.23,0.21,0.13,0.16,0.18,0.1,0.27,0.16,0.16,0.14,0.2,0.12,0.12,0.1,0.13,0.08,0.13,0.1,0.13,0.13,0.15,0.13,0.16,0.04,0.06,0.16,0.11,0.05,0.03,0.12,0.16,0.04,0.05,0.45,0.56,0.26,0.38,-0.01,0.01,0.0523,0.0373,0.035,0.035,0.032,0.027,0.025,0.033,0.133,0.089,0.18,3.67,3.57,2.02,0,1,0,1,A,A,1,1
0.0215,2.15,0.0874,8.74,0.16,0.1,0.17,0.17,0.14,0.07,0.12,0.12,0.07,0.17,0.12,0.09,0.1,0.13,0.08,0.15,0.03,0.1,0.09,0.17,0.07,0.14,0.12,0.1,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.05,0.09,0.1,0.04,0.05,0.46,0.57,0.27,0.34,0,0,0.0522,0.0253,0.049,0.058,0.023,0.021,0.034,0.038,0.123,0.06,0.19,3.94,3.44,2.02,0,1,0,1,A,A,1,1
0.0077,0.77,0.0266,2.66,0.09,0.17,0.13,0.13,0.09,0.14,0.08,0.14,0.1,0.17,0.08,0.1,0.09,0.13,0.15,0.08,0.17,0.13,0.15,0.09,0.16,0.1,0.09,0.15,0.11,0.13,0.03,0.04,0.16,0.1,0.05,0.03,0.1,0.15,0.03,0.05,0.46,0.54,0.4,0.27,0,0,0.0236,0.0438,0.043,0.04,0.033,0.03,0.042,0.032,0.109,0.131,0.335,3.95,3.32,2.03,0,1,1,0,A,H,0,1
0.0286,2.86,0.0435,4.35,0.11,0.17,0.13,0.23,0.13,0.11,0.13,0.18,0.1,0.27,0.11,0.12,0.12,0.19,0.18,0.11,0.17,0.13,0.17,0.15,0.17,0.13,0.12,0.18,0.13,0.13,0.04,0.05,0.13,0.12,0.05,0.04,0.12,0.13,0.04,0.05,0.47,0.52,0.37,0.27,0,0.02,0.0205,0.0484,0.036,0.04,0.036,0.026,0.027,0.028,0.074,0.104,0.33,3.66,3.62,2.04,0,1,0,0,A,D,0,0
0.007,0.7,0.0435,4.35,0.07,0.14,0,0.2,0.09,0.11,0.08,0.13,0,0.13,0.1,0.12,0.06,0.13,0.22,0.12,0.23,0.07,0.2,0.16,0.22,0.11,0.09,0.17,0.1,0.13,0.03,0.05,0.17,0.12,0.06,0.04,0.11,0.15,0.04,0.05,0.46,0.52,0.26,0.27,-0.03,0.01,0.0147,0.0437,0.044,0.04,0.031,0.026,0.043,0.039,0.076,0.1,0.18,3.97,3.37,2.04,0,1,0,0,A,D,0,1
0.0077,0.77,0.0266,2.66,0.08,0.11,0.13,0.1,0.1,0.08,0.1,0.1,0.13,0.17,0.12,0.08,0.12,0.12,0.18,0.13,0.07,0.17,0.17,0.14,0.14,0.15,0.13,0.13,0.1,0.14,0.03,0.05,0.18,0.11,0.07,0.03,0.11,0.16,0.03,0.06,0.4,0.54,0.26,0.37,0.01,-0.02,0.0206,0.0302,0.039,0.038,0.032,0.031,0.032,0.047,0.101,0.089,0.24,3.79,3.52,2.05,0,1,0,1,A,A,1,1
0.007,0.7,0.0899,8.99,0.09,0.18,0.1,0.13,0.11,0.16,0.09,0.14,0.1,0.1,0.11,0.12,0.1,0.12,0.14,0.11,0.17,0.13,0.13,0.12,0.15,0.12,0.11,0.13,0.11,0.16,0.03,0.05,0.13,0.11,0.04,0.04,0.11,0.14,0.03,0.05,0.44,0.56,0.36,0.33,0.01,0,0.0223,0.0508,0.039,0.036,0.033,0.031,0.036,0.036,0.097,0.099,0.33,3.91,3.31,2.05,0,1,1,0,A,H,0,0
0.0077,0.77,0.0435,4.35,0.11,0.13,0.1,0.23,0.12,0.16,0.11,0.19,0.1,0.2,0.12,0.18,0.11,0.19,0.18,0.17,0.37,0.03,0.12,0.12,0.22,0.11,0.11,0.21,0.11,0.13,0.03,0.04,0.16,0.13,0.05,0.03,0.12,0.14,0.03,0.05,0.46,0.55,0.4,0.27,0.01,0,0.0312,0.0272,0.043,0.043,0.033,0.028,0.03,0.024,0.09,0.078,0.1,3.76,3.38,2.06,0,1,0,0,A,D,0,0
0.0165,1.65,0.0266,2.66,0.12,0.12,0.13,0.1,0.15,0.09,0.12,0.11,0.1,0.2,0.14,0.11,0.12,0.14,0.16,0.12,0.13,0.17,0.15,0.13,0.15,0.14,0.13,0.14,0.11,0.14,0.04,0.05,0.14,0.11,0.05,0.03,0.11,0.14,0.04,0.05,0.46,0.54,0.26,0.37,0,0.01,0.0364,0.0299,0.041,0.038,0.029,0.031,0.033,0.042,0.086,0.092,0.255,3.88,3.39,2.06,0,1,0,1,A,A,1,1
0.0089,0.89,0.0834,8.34,0.1,0.22,0.03,0.23,0.05,0.2,0.1,0.16,0.07,0.2,0.1,0.25,0.09,0.2,0.14,0.04,0.17,0.03,0.15,0.05,0.15,0.04,0.06,0.18,0.09,0.18,0.03,0.07,0.14,0.09,0.05,0.03,0.09,0.16,0.03,0.06,0.47,0.61,0.26,0.54,-0.02,0.02,0.0098,0.0533,0.052,0.034,0.035,0.026,0.026,0.042,0.103,0.229,0.05,3.84,3.39,2.07,0,1,0,1,A,A,1,1
0.0165,1.65,0.0855,8.55,0.13,0.2,0.2,0.17,0.13,0.17,0.09,0.14,0.17,0.07,0.05,0.13,0.1,0.11,0.1,0.07,0.07,0,0.07,0.12,0.08,0.06,0.08,0.1,0.08,0.08,0.04,0.04,0.1,0.08,0.05,0.03,0.08,0.09,0.04,0.04,0.45,0.58,0.36,0.37,-0.01,0.01,0.0271,0.0788,0.054,0.075,0.023,0.02,0.041,0.027,0.103,0.123,0.12,3.94,3.29,2.07,0,1,0,1,A,A,1,1
0.0435,4.35,0.0899,8.99,0.14,0.21,0.13,0.13,0.2,0.19,0.13,0.25,0.17,0.27,0.15,0.21,0.15,0.24,0.12,0.12,0.17,0.2,0.08,0.16,0.12,0.16,0.15,0.18,0.13,0.17,0.05,0.06,0.12,0.08,0.04,0.03,0.11,0.14,0.04,0.05,0.52,0.62,0.27,0.49,0.01,0.01,0.0429,0.0634,0.04,0.037,0.026,0.027,0.038,0.025,0.093,0.065,0.16,3.88,3.37,2.08,0,1,0,1,A,A,1,0
0.0072,0.72,0.0164,1.64,0.05,0.12,0,0.1,0.06,0.12,0.07,0.12,0,0.1,0.07,0.11,0.05,0.11,0.19,0.17,0.23,0.3,0.18,0.17,0.2,0.21,0.13,0.16,0.07,0.08,0.03,0.04,0.1,0.09,0.05,0.04,0.08,0.09,0.04,0.04,0.47,0.52,0.3,0.3,-0.07,-0.02,0.0112,0.0346,0.063,0.061,0.025,0.023,0.043,0.031,0.053,0.052,0.32,3.65,3.45,2.09,0,1,0,1,A,A,1,1
0.0176,1.76,0.0899,8.99,0.11,0.16,0.23,0.23,0.12,0.15,0.11,0.14,0.17,0.17,0.15,0.2,0.14,0.17,0.17,0.13,0.1,0.1,0.18,0.2,0.15,0.14,0.14,0.16,0.12,0.16,0.04,0.05,0.12,0.11,0.04,0.04,0.11,0.14,0.04,0.05,0.48,0.56,0.36,0.33,0.02,0,0.0445,0.0474,0.039,0.036,0.032,0.031,0.035,0.035,0.071,0.081,0.09,3.52,3.51,2.1,0,1,1,0,A,H,0,0
0.0077,0.77,0.0899,8.99,0.1,0.14,0.03,0.23,0.09,0.13,0.09,0.14,0.1,0.23,0.1,0.14,0.1,0.17,0.15,0.14,0.2,0.1,0.15,0.18,0.17,0.14,0.12,0.17,0.11,0.16,0.03,0.05,0.16,0.11,0.05,0.04,0.11,0.16,0.03,0.05,0.46,0.56,0.4,0.33,-0.01,0,0.0328,0.0369,0.043,0.036,0.033,0.031,0.037,0.036,0.107,0.08,0.2,3.67,3.32,2.11,0,1,0,1,A,A,1,0
0.0215,2.15,0.0899,8.99,0.12,0.15,0.03,0.23,0.1,0.15,0.11,0.15,0.17,0.37,0.11,0.16,0.13,0.23,0.13,0.13,0.23,0.07,0.14,0.14,0.17,0.11,0.12,0.2,0.09,0.11,0.04,0.05,0.1,0.08,0.05,0.04,0.08,0.11,0.04,0.05,0.46,0.57,0.27,0.3,0,0.02,0.0362,0.0548,0.049,0.051,0.023,0.021,0.037,0.035,0.078,0.058,0.275,3.68,3.4,2.11,0,1,0,1,A,A,1,1
0.0147,1.47,0.0855,8.55,0.14,0.19,0.13,0.23,0.17,0.13,0.11,0.17,0.07,0.23,0.13,0.12,0.1,0.18,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.1,0.1,0.15,0.12,0.14,0.04,0.05,0.14,0.1,0.05,0.04,0.11,0.14,0.04,0.05,0.5,0.62,0.38,0.3,-0.01,0.01,0.034,0.0528,0.044,0.045,0.031,0.028,0.034,0.029,0.109,0.104,0.25,3.73,3.31,2.11,0,1,1,0,A,H,0,1
0.0165,1.65,0.0899,8.99,0.16,0.15,0.3,0.13,0.14,0.15,0.11,0.12,0.2,0.1,0.08,0.12,0.13,0.12,0.1,0.12,0.07,0.13,0.08,0.1,0.08,0.12,0.12,0.1,0.08,0.11,0.04,0.05,0.1,0.08,0.05,0.04,0.08,0.11,0.04,0.05,0.45,0.57,0.36,0.3,0.03,0,0.0243,0.0594,0.054,0.051,0.023,0.021,0.033,0.043,0.103,0.064,0.16,3.59,3.42,2.12,0,1,1,0,A,H,0,1
0.0435,4.35,0.0899,8.99,0.12,0.21,0.2,0.2,0.18,0.19,0.12,0.23,0.17,0.27,0.16,0.23,0.15,0.24,0.17,0.11,0.13,0.1,0.13,0.16,0.14,0.12,0.14,0.19,0.09,0.17,0.03,0.06,0.14,0.07,0.05,0.03,0.08,0.16,0.03,0.05,0.46,0.61,0.37,0.36,-0.01,0.02,0.028,0.0579,0.048,0.036,0.029,0.027,0.027,0.026,0.086,0.068,0.32,3.62,3.42,2.12,0,1,0,0,A,D,0,0
